"Stkcd","Trdmnt","Mnshrtrd","Mnvaltrd","Msmvosd"
"601898","2017-04","369494979","2221394539","53264642.329999998"
"601898","2017-03","516185570","3084171468","55918722.439999998"
"601898","2017-02","408905482","2511083314","55644162.43"
"601898","2017-01","267878344","1568683656","54912002.399999999"
"601898","2016-12","420592787","2508736254","53173122.32"
"601898","2016-11","977289795","6493176477","57016962.490000002"
"601898","2016-10","667695629","4304129613","60860802.659999996"
"601898","2016-09","196353598","1100066618","51708802.259999998"
"601898","2016-08","406626031","2338504393","51159682.240000002"
"601898","2016-07","479125316","2679680881","50610562.210000001"
"601898","2016-06","260486718","1275733166","47224322.060000002"
"601898","2016-05","207583196","1005036919","43838081.920000002"
"601898","2016-04","489809463","2613153926","47132802.060000002"
"601898","2016-03","564694994","2950916627","46858242.049999997"
"601898","2016-02","397831648","1933381428","44844801.960000001"
"601898","2016-01","688992153","3812582561","44021121.920000002"
"601898","2015-12","636772003","3953628170","55369602.420000002"
"601898","2015-11","1032593367","6880463873","55186562.409999996"
"601898","2015-10","944595849","6313821842","57657602.520000003"
"601898","2015-09","986597159","6496863186","54820482.399999999"
"601898","2015-08","2526931054","22355466666","62874242.75"
"601898","2015-07","4117503086","34383691447","72941443.189999998"
"601898","2015-06","5548439630","62107267409","104515844.56999999"
"601898","2015-05","2568375371","21745430815","75412483.299999997"
"601898","2015-04","3614714053","30210373638","83557763.650000006"
"601898","2015-03","1403984294","9392945222","62965762.75"
"601898","2015-02","462990814","2858773056","57383042.509999998"
"601898","2015-01","1532843561","10875709485","57932162.530000001"
"601898","2014-12","2774672204","17652291740","63331842.770000003"
"601898","2014-11","990685904","4842016847","46492162.030000001"
"601898","2014-10","441194584","2069052815","43655041.909999996"
"601898","2014-09","630689833","2875025660","42922881.880000003"
"601899","2019-08","4513601681","16758355082","61765156.560000002"
"601899","2019-07","3712162174","13583039986","61765156.560000002"
"601899","2019-06","5987268350","21632584076","63621486.409999996"
"601899","2019-05","2066828848","6667389234","54846108.969999999"
"601899","2019-04","4146401239","14907596071","56027409.780000001"
"601899","2019-03","4363791497","15682786176","59233797.689999998"
"601899","2019-02","3416202616","11710703443","60415098.5"
"601899","2019-01","2451325720","7411039969","50289662.990000002"
"601899","2018-12","1854147821","6321451359","56364924.299999997"
"601899","2018-11","2468147524","8553152583","57208710.590000004"
"601899","2018-10","2692661285","9453330454","57714982.359999999"
"601899","2018-09","1766346433","6147886723","60246341.240000002"
"601899","2018-08","1891343968","6363007451","57377467.850000001"
"601899","2018-07","2697290469","9370776830","59740069.460000001"
"601899","2018-06","3117738217","12051908739","60921370.270000003"
"601899","2018-05","2466296917","9748682227","59264263.689999998"
"601899","2018-04","3558085399","15308869550","65111671.039999999"
"601899","2018-03","6498095948","30111221657","68746545.879999995"
"601899","2018-02","6877276922","33602300841","72697496.790000007"
"601899","2018-01","11254668080","53239870196","81073512.719999999"
"601899","2017-12","4761403938","19940668515","72539458.75"
"601899","2017-11","3069793787","11549150579","62425024.420000002"
"601899","2017-10","2844258945","11001814394","58316035.469999999"
"601899","2017-09","5548470313","22654029423","61160720.130000003"
"601899","2017-08","4844267194","18489905814","59264263.689999998"
"601899","2017-07","3046134498","10932604359","58948187.609999999"
"601899","2017-06","1374468351","4564409767","54207046.520000003"
"601899","2017-05","1226774618","3997989273","51836475.969999999"
"601899","2017-04","2561358094","8974180441","53416856.340000004"
"601899","2017-03","1987713270","6856864936","53416856.340000004"
"601899","2017-02","2286084722","8218540333","56419579.030000001"
"601899","2017-01","1831194272","6303761323","56577617.07"
"601899","2016-12","2939935695","10177494177","52784704.189999998"
"601899","2016-11","6896135834","24374573350","56261540.990000002"
"601899","2016-10","1368039539","4418604024","51836475.969999999"
"601899","2016-09","1398598379","4580495212","50730209.719999999"
"601899","2016-08","2742227823","9572142461","52784704.189999998"
"601899","2016-07","6294382823","23516649841","54839198.670000002"
"601899","2016-06","3770125289","12572378151","53258818.299999997"
"601899","2016-05","1215996152","3807931720","48359639.170000002"
"601899","2016-04","2190471047","7220877838","50730209.719999999"
"601899","2016-03","4691369945","15918720778","51678437.939999998"
"601899","2016-02","2809336727","9004972625","49465905.420000002"
"601899","2016-01","2236928947","7275045356","44092612.18"
"601899","2015-12","2486078735","8862701906","55629388.850000001"
"601899","2015-11","4076777776","15185281487","54681160.630000003"
"601899","2015-10","3570519819","13278392318","57683883.32"
"601899","2015-09","3217135488","11474807748","53416856.340000004"
"601899","2015-08","8631298321","36207637780","56261540.990000002"
"601899","2015-07","11006276283","47315831267","63373252.640000001"
"601899","2015-06","14459778427","91777604137","80915474.689999998"
"601899","2015-05","1039393922","7200503938","110152511.44"
"601899","2015-04","8753533861","41117695416","82811931.129999995"
"601899","2015-03","9854449415","40227986473","68272431.769999996"
"601899","2015-02","2235676879","7728588043","56103502.960000001"
"601899","2015-01","9105291561","34251678766","56735655.100000001"
"601899","2014-12","11318305177","36431661292","53416856.340000004"
"601899","2014-11","5455532167","14666168551","44250650.219999999"
"601899","2014-10","3760478010","9600779039","41564003.600000001"
"601899","2014-09","3086462396","7509904303","39193433.049999997"
"601919","2019-08","291572576","1308942878","35047745.299999997"
"601919","2019-07","515725275","2562054909","35811312.729999997"
"601919","2019-06","276672651","1347256285","38331085.270000003"
"601919","2019-05","387048557","1976084344","36498523.43"
"601919","2019-04","781150010","4616799060","43752414.07"
"601919","2019-03","788831292","4055482010","40316360.600000001"
"601919","2019-02","354983018","1684246487","38254728.530000001"
"601919","2019-01","379622506","1687811615","32069832.300000001"
"601919","2018-12","255725549","1051003329","30848124.399999999"
"601919","2018-11","339437609","1363816170","31306264.859999999"
"601919","2018-10","255811446","946039889","28939205.809999999"
"601919","2018-09","218012633","863214314","31153551.379999999"
"601919","2018-08","361772224","1557348909","31229908.120000001"
"601919","2018-07","423346021","1937011810","34436891.350000001"
"601919","2018-06","459320466","2532706460","37567517.840000004"
"601919","2018-05","619343141","3739564608","46730327.060000002"
"601919","2018-04","404156310","2264807971","43065203.369999997"
"601919","2018-03","684831460","4203335064","44974121.960000001"
"601919","2018-02","598122412","3834116842","46043116.369999997"
"601919","2018-01","1238045551","8729172997","55282282.340000004"
"601919","2017-12","720418904","4814186953","51693515.399999999"
"601919","2017-11","572043266","3725364818","48028391.710000001"
"601919","2017-10","578029483","4042018890","52915223.289999999"
"601919","2017-09","1046300418","7984388720","52609796.32"
"601919","2017-08","1992935981","15221536401","59481903.240000002"
"601919","2017-07","666465209","4466343060","55511352.579999998"
"601919","2017-05","241399914","1294583448","40850857.810000002"
"601919","2017-04","674592598","4009913798","41996208.960000001"
"601919","2017-03","966916523","5787971499","45126835.450000003"
"601919","2017-02","1000560466","6069815204","46653970.32"
"601919","2017-01","454550064","2453389045","41385355.009999998"
"601919","2016-12","941963735","5384662903","40010933.630000003"
"601919","2016-11","1581188539","9117162911","45661332.649999999"
"601919","2016-10","652001956","3458429277","40163647.119999997"
"601919","2016-09","527774121","2752858153","38636512.25"
"601919","2016-08","561599826","2941485469","39247366.189999998"
"601919","2016-07","830422153","4409187809","39400079.68"
"601919","2016-06","501128781","2606179549","38789225.729999997"
"601919","2016-05","610564029","3306512023","40545430.840000004"
"601919","2016-04","1210510817","7594965580","43370630.350000001"
"601919","2016-03","1556860954","9661733664","46501256.829999998"
"601919","2016-02","995374851","5842406451","42148922.450000003"
"601919","2016-01","1572454992","10574983269","41690781.990000002"
"601919","2015-12","1122552671","11477600850","68873782.700000003"
"601919","2015-08","1052650646","11056387896","88802892.769999996"
"601919","2015-07","4812017431","46155708916","77273024.489999995"
"601919","2015-06","4848502807","66123472578","95293215.980000004"
"601919","2015-05","5665444222","78943063821","102165322.90000001"
"601919","2015-04","5777583491","66547271265","116825817.66"
"601919","2015-03","2281753752","15917564952","56809417.219999999"
"601919","2015-02","589735425","3565099250","47341181.009999998"
"601919","2015-01","1569111587","11206650110","49097386.119999997"
"601919","2014-12","3593495857","22869019263","54976855.369999997"
"601919","2014-11","1899800365","9148103520","40774501.07"
"601919","2014-10","851927414","3402033139","31382621.609999999"
"601919","2014-09","909179436","3480687300","31000837.890000001"
"601939","2019-08","1605122056","11306788710","66196237.479999997"
"601939","2019-07","1684242745","12309215102","70705256.560000002"
"601939","2019-06","1735938552","12678072497","71376812.590000004"
"601939","2019-05","1557475832","10905470947","66963730.090000004"
"601939","2019-04","3530502441","26135109806","71376812.590000004"
"601939","2019-03","2991572970","21196500502","66675920.359999999"
"601939","2019-02","1918976338","13607130900","68882461.609999999"
"601939","2019-01","1513483075","9959112958","67827159.269999996"
"601939","2018-12","1339953484","8772061751","61111598.950000003"
"601939","2018-11","1991423713","13553333091","63797823.079999998"
"601939","2018-10","1935768237","13529749589","68594651.879999995"
"601939","2018-09","1612022282","11110437082","69458081.069999993"
"601939","2018-08","1923706374","13069589676","66004364.329999998"
"601939","2018-07","2839091306","18983504692","67251539.819999993"
"601939","2018-06","2427421053","17015696490","62838457.32"
"601939","2018-05","2905382728","21690450190","68306842.150000006"
"601939","2018-04","2778322044","20908317486","71760558.890000001"
"601939","2018-03","3326402664","26435565362","74350846.450000003"
"601939","2018-02","3009709613","26762446995","79723294.709999993"
"601939","2018-01","4416753757","38840284789","91235683.829999998"
"601939","2017-12","1921115147","13847888587","73679290.409999996"
"601939","2017-11","2448458576","17252506742","68498715.310000002"
"601939","2017-10","1220562097","8706633566","68690588.459999993"
"601939","2017-09","1488643100","10321536752","66867793.509999998"
"601939","2017-08","2192212006","15014162411","67059666.670000002"
"601939","2017-07","2297658335","14712139937","64661252.259999998"
"601939","2017-06","2031729239","12717831430","59000994.280000001"
"601939","2017-05","1762621306","10787063594","61111598.950000003"
"601939","2017-04","1193506020","7062431090","57370072.479999997"
"601939","2017-03","1305898440","7700596378","56986326.18"
"601939","2017-02","1251477725","7316309877","56794453.030000001"
"601939","2017-01","1290691265","7175529612","55163531.229999997"
"601939","2016-12","1944631139","10775492225","52189497.380000003"
"601939","2016-11","1945817309","10490669544","53436672.869999997"
"601939","2016-10","844942178","4399478552","50462639.009999998"
"601939","2016-09","1133956904","5922827084","49695146.399999999"
"601939","2016-08","1842401983","9671019618","50558575.579999998"
"601939","2016-07","1713053117","8520238148","48543907.490000002"
